czech,english,pronunciation,cefr_level,audio,language,item_order,category,block_number
hasičská zbrojnice,fire station,fˈaɪɚ stˈeɪʃən,B1,fire_station,1,4484,,
oznámení,announcement,ɐnˈaʊnsmənt,B1,announcement,1,4485,,
ohňostroj,firework,fˈaɪɚwɜːk,B1,firework,1,4486,,
upevnit,firm,fˈɜːm,B1,firm,1,4487,,
pevný,firm,fˈɜːm,B1,firm,1,4488,,
pevně,firmly,fˈɜːmli,B1,firmly,1,4489,,
pohraniční,border,bˈɔːɹdɚ,B1,border,1,4490,,
křičet,shout,ʃˈaʊt,B1,shout,1,4491,,
první patro,first floor,fˈɜːst flˈɔːɹ,B1,first_floor,1,4492,,
hasič,firefighter,fˈaɪɚfaɪɾɚ,B1,firefighter,1,4493,,
financovat,finance,fˈaɪnæns,B1,finance,1,4494,,
plynulý,fluent,flˈuːənt,B1,fluent,1,4495,,
šokující,shocking,ʃˈɑːkɪŋ,B1,shocking,1,4496,,
odpustit,forgive,fɚɡˈɪv,B1,forgive,1,4497,,
pouto,bond,bˈɑːnd,B1,bond,1,4498,,
tvarovat,form,fˈɔːɹm,B1,form,1,4499,,
formální,formal,fˈɔːɹməl,B1,formal,1,4500,,
formálně,formally,fˈɔːɹməli,B1,formally,1,4501,,
formát,format,fˈɔːɹmæt,B1,format,1,4502,,
naformátovat,format,fˈɔːɹmæt,B1,format,1,4503,,
bývalý,former,fˈɔːɹmɚ,B1,former,1,4504,,
přístřeší,shelter,ʃˈɛltɚ,B1,shelter,1,4505,,
list,sheet,ʃˈiːt,B1,sheet,1,4506,,
dále,forth,fˈɔːɹθ,B1,forth,1,4507,,
naprostý,sheer,ʃˈɪɹ,B1,sheer,1,4508,,
čtrnáct dní,fortnight,fˈɔːɹtnaɪt,B1,fortnight,1,4509,,
štěstí,fortunate,fˈɔːɹtʃənət,B1,fortunate,1,4510,,
mravenec,ant,ˈænt,B1,ant,1,4511,,
nadace,foundation,faʊndˈeɪʃən,B1,foundation,1,4512,,
kašna,fountain,fˈaʊntɪn,B1,fountain,1,4513,,
oholení,shave,ʃˈeɪv,B1,shave,1,4514,,
vzorec,formula,fˈɔːɹmjʊlə,B1,formula,1,4515,,
plynně,fluently,flˈuːəntli,B1,fluently,1,4516,,
šerif,sheriff,ʃˈɛɹɪf,B1,sheriff,1,4517,,
předpověď,forecast,fˈɔːɹkæst,B1,forecast,1,4518,,
propadnout,flunk,flˈʌŋk,B1,flunk,1,4519,,
flétna,flute,flˈuːt,B1,flute,1,4520,,
šokován,shocked,ʃˈɑːkt,B1,shocked,1,4521,,
zachvění,shiver,ʃˈɪvɚ,B1,shiver,1,4522,,
složit,fold,fˈoʊld,B1,fold,1,4523,,
záhyb,fold,fˈoʊld,B1,fold,1,4524,,
lidový,folk,fˈoʊk,B1,folk,1,4525,,
rezervace,booking,bˈʊkɪŋ,B1,booking,1,4526,,
čelo,forehead,fˈɔːɹhɛd,B1,forehead,1,4527,,
dopravovat lodí,ship,ʃˈɪp,B1,ship,1,4528,,
záliba,fondness,fˈɑːndnəs,B1,fondness,1,4529,,
pobláznit,fool,fˈuːl,B1,fool,1,4530,,
pošetilý,foolish,fˈuːlɪʃ,B1,foolish,1,4531,,
lesklý,shiny,ʃˈaɪni,B1,shiny,1,4532,,
rezervovat,book,bˈʊk,B1,book,1,4533,,
zakázáno,forbidden,fɚbˈɪdən,B1,forbidden,1,4534,,
řadit,shift,ʃˈɪft,B1,shift,1,4535,,
rád,fond,fˈɑːnd,B1,fond,1,4536,,
výstup,exit,ˈɛɡzɪt,B1,exit,1,4537,,
filtr,filter,fˈɪltɚ,B1,filter,1,4538,,
blána,film,fˈɪlm,B1,film,1,4539,,
potopit,sink,sˈɪŋk,B1,sink,1,4540,,
zrak,eyesight,ˈaɪsaɪt,B1,eyesight,1,4541,,
svobodný,single,sˈɪŋɡəl,B1,single,1,4542,,
tváří v tvář,face to face,fˈeɪs tə fˈeɪs,B1,face_to_face,1,4543,,
zařízení,facility,fəsˈɪlᵻɾi,B1,facility,1,4544,,
náramek,bracelet,bɹˈeɪslɪt,B1,bracelet,1,4545,,
vyblednout,fade,fˈeɪd,B1,fade,1,4546,,
selhání,failure,fˈeɪlɪɹ,B1,failure,1,4547,,
úhel,angle,ˈæŋɡəl,B1,angle,1,4548,,
slabý,faint,fˈeɪnt,B1,faint,1,4549,,
víra,faith,fˈeɪθ,B2,faith,1,4550,,
věřící,faithful,fˈeɪθfəl,B1,faithful,1,4551,,
falešný,fake,fˈeɪk,B1,fake,1,4552,,
podzim,fall,fˈɔːl,B1,fall,1,4553,,
padlý,fallen,fˈɔːlən,B1,fallen,1,4554,,
simultánní,simultaneous,sˌaɪməltˈeɪniəs,B2,simultaneous,1,4555,,
zároveň,simultaneously,sˌaɪməltˈeɪniəsli,B1,simultaneously,1,4556,,
box,boxing,bˈɑːksɪŋ,B1,boxing,1,4557,,
představit si,fancy,fˈænsi,B1,fancy,1,4558,,
zjednodušit,simplify,sˈɪmplᵻfˌaɪ,B1,simplify,1,4559,,
fantazie,fantasy,fˈæntəsi,B1,fantasy,1,4560,,
extrémní sporty,extreme sports,ɛkstɹˈiːm spˈɔːɹts,B1,extreme_sports,1,4561,,
mimořádný,extraordinary,ɛkstɹˈɔːɹdɪnˌɛɹi,B1,extraordinary,1,4562,,
rozšířit,expand,ɛkspˈænd,B1,expand,1,4563,,
lyžovat,ski,skˈiː,B1,ski,1,4564,,
zkoušet,experiment,ɛkspˈɛɹɪmənt,B1,experiment,1,4565,,
zkušenost,experience,ɛkspˈiəɹɪəns,B1,experience,1,4566,,
zkušený,experienced,ɛkspˈiəɹɪənst,B1,experienced,1,4567,,
kostra,skeleton,skˈɛlᵻtən,B1,skeleton,1,4568,,
průzkum,exploration,ɛksplɔːɹˈeɪʃən,B1,exploration,1,4569,,
extrémní,extreme,ɛkstɹˈiːm,B1,extreme,1,4570,,
výbuch,explosion,ɛksplˈoʊʒən,B1,explosion,1,4571,,
vystavit,expose,ɛkspˈoʊz,B1,expose,1,4572,,
vyjádřit,express,ɛkspɹˈɛs,B1,express,1,4573,,
rozšířit,extend,ɛkstˈɛnd,B1,extend,1,4574,,
rozsáhle,extensively,ɛkstˈɛnsɪvli,B1,extensively,1,4575,,
rozsah,extent,ɛkstˈɛnt,B1,extent,1,4576,,
vyhynulý,extinct,ɛkstˈɪŋkt,B1,extinct,1,4577,,
zánik,extinction,ɛkstˈɪŋkʃən,B1,extinction,1,4578,,
hněv,anger,ˈæŋɡɚ,B1,anger,1,4579,,
bruslit,skate,skˈeɪt,B1,skate,1,4580,,
filmař,film-maker,fˈɪlmmˈeɪkɚ,B1,filmmaker,1,4581,,
nepřítomný,faraway,fˌɑːɹɹəwˈeɪ,B1,faraway,1,4582,,
hrát bowling,bowl,bˈoʊl,B1,bowl,1,4583,,
druh,fellow,fˈɛloʊ,B1,fellow,1,4584,,
podpis,signature,sˈɪɡnɪtʃɚ,B1,signature,1,4585,,
trajekt,ferry,fˈɛɹi,B1,ferry,1,4586,,
signál,signal,sˈɪɡnəl,B1,signal,1,4587,,
podepsat,sign,sˈaɪn,B1,sign,1,4588,,
slavnostní,festive,fˈɛstɪv,B1,festive,1,4589,,
vynést,fetch,fˈɛtʃ,B1,fetch,1,4590,,
horečně,feverishly,fˈiːvɚɹɪʃli,B1,feverishly,1,4591,,
význam,significance,sɪɡnˈɪfɪkəns,B1,significance,1,4592,,
málo,few,fjˈuː,B1,few,1,4593,,
obtěžovat,bother,bˈɑːðɚ,B1,bother,1,4594,,
pátý,fifth,fˈɪfθ,B1,fifth,1,4595,,
povzdech,sigh,sˈaɪ,B1,sigh,1,4596,,
chodník,sidewalk,sˈaɪdwɔːk,B1,sidewalk,1,4597,,
animace,animation,ˌænɪmˈeɪʃən,B1,animation,1,4598,,
nemoc,sickness,sˈɪknəs,B1,sickness,1,4599,,
plnicí,filling,fˈɪlɪŋ,B1,filling,1,4600,,
animovaný,animated,ˈænɪmˌeɪɾᵻd,B1,animated,1,4601,,
rozloučení,farewell,fɛɹwˈɛl,B1,farewell,1,4602,,
vepřové,pork,pˈɔːɹk,B1,pork,1,4603,,
rozcestník,signpost,sˈaɪnpoʊst,B1,signpost,1,4604,,
zemědělství,farming,fˈɑːɹmɪŋ,B1,farming,1,4605,,
zemědělská půda,farmland,fˈɑːɹmlənd,B1,farmland,1,4606,,
dál,farther,fˈɑːɹðɚ,B1,farther,1,4607,,
nejdále,farthest,fˈɑːɹðɪst,B1,farthest,1,4608,,
módní,fashionable,fˈæʃənəbəl,B1,fashionable,1,4609,,
podobně,similarly,sˈɪmɪlɚli,B1,similarly,1,4610,,
luk,bow,bˈoʊ,B1,bow,1,4611,,
připevnit,fasten,fˈæsən,B1,fasten,1,4612,,
vázaný,bound,bˈaʊnd,B1,bound,1,4613,,
příznivý,favourable,fˈeɪvɚɹəbəl,B1,favourable,1,4614,,
odskočit,bounce,bˈaʊns,B1,bounce,1,4615,,
fax,fax,fˈæks,B1,fax,1,4616,,
hedvábí,silk,sˈɪlk,B1,silk,1,4617,,
svátek,feast,fˈiːst,B1,feast,1,4618,,
podobnost,similarity,sˌɪmɪlˈæɹᵻɾi,B1,similarity,1,4619,,
jihozápadní,southwest,saʊθwˈɛst,B1,southwest,1,4620,,
lišit,differ,dˈɪfɚ,B1,differ,1,4621,,
katastrofa,disaster,dɪzˈæstɚ,B1,disaster,1,4622,,
dialog,dialogue,dˈaɪəlɑːɡ,B1,dialogue,1,4623,,
katastrofální,disastrous,dɪzˈæstɹəs,B1,disastrous,1,4624,,
vytočit telefon,dial,dˈaɪəl,B1,dial,1,4625,,
designový,designer,dɪzˈaɪnɚ,B1,designer,1,4626,,
dokument,document,dˈɑːkjuːmənt,B1,document,1,4627,,
skok,dive,dˈaɪv,B1,dive,1,4628,,
dokumentární,documentary,dˌɑːkjuːmˈɛntɚɹi,B1,documentary,1,4629,,
odradit,discourage,dɪskˈɜːɹɪdʒ,B1,discourage,1,4630,,
objev,discovery,dɪskˈʌvɚɹi,B1,discovery,1,4631,,
rozdělit,split,splˈɪt,B1,split,1,4632,,
brokolice,broccoli,bɹˈɑːkəli,B1,broccoli,1,4633,,
zobrazit,display,dɪsplˈeɪ,B1,display,1,4634,,
vzdálenost,distance,dˈɪstəns,B1,distance,1,4635,,
rušení,disturbance,dɪstˈɜːbəns,B1,disturbance,1,4636,,
odhodlání,determination,dɪtˌɜːmᵻnˈeɪʃən,B1,determination,1,4637,,
rozvoj,development,dɪvˈɛləpmənt,B1,development,1,4638,,
diskriminace,discrimination,dɪskɹˌɪmᵻnˈeɪʃən,B1,discrimination,1,4639,,
nesouhlas,disagreement,dˌɪsɐɡɹˈiːmənt,B1,disagreement,1,4640,,
vzdálený,distant,dˈɪstənt,B1,distant,1,4641,,
určit,determine,dɪtˈɜːmɪn,B1,determine,1,4642,,
mít odpor,dislike,dɪslˈaɪk,B1,dislike,1,4643,,
rozdíl,distinction,dɪstˈɪŋkʃən,B1,distinction,1,4644,,
delfín,dolphin,dˈɑːlfɪn,B1,dolphin,1,4645,,
bratrství,brotherhood,bɹˈʌðɚhˌʊd,B1,brotherhood,1,4646,,
digitální,digital,dˈɪdʒɪɾəl,B1,digital,1,4647,,
rozlišovat,distinguish,dɪstˈɪŋɡwɪʃ,B1,distinguish,1,4648,,
zkazit,spoil,spˈɔɪl,B1,spoil,1,4649,,
koule,sphere,sfˈɪɹ,B1,sphere,1,4650,,
bronz,bronze,bɹˈɑːnz,B1,bronze,1,4651,,
předěl,divide,dᵻvˈaɪd,B1,divide,1,4652,,
rozmanité,diverse,daɪvˈɜːs,B1,diverse,1,4653,,
stánek,stall,stˈɔːl,B1,stall,1,4654,,
norma,standard,stˈændɚd,B1,standard,1,4655,,
zoufalství,despair,dᵻspˈɛɹ,B1,despair,1,4656,,
potápěč,diver,dˈaɪvɚ,B1,diver,1,4657,,
špenát,spinach,spˈɪnɪtʃ,B1,spinach,1,4658,,
božský,divine,dᵻvˈaɪn,B1,divine,1,4659,,
spirála,spiral,spˈaɪɚɹəl,B1,spiral,1,4660,,
potápění,diving,dˈaɪvɪŋ,B1,diving,1,4661,,
duch,spirit,spˈɪɹɪt,B1,spirit,1,4662,,
sleva,discount,dˈɪskaʊnt,B1,discount,1,4663,,
alternativní,alternative,ɔːltˈɜːnətˌɪv,B1,alternative,1,4664,,
pavouk,spider,spˈaɪdɚ,B1,spider,1,4665,,
spektakulární,spectacular,spɛktˈækjʊlɚ,B1,spectacular,1,4666,,
zoufalý,desperate,dˈɛspɚɹət,B1,desperate,1,4667,,
duchovní,spiritual,spˈɪɹɪtʃˌuːəl,B1,spiritual,1,4668,,
koření,spice,spˈaɪs,B1,spice,1,4669,,
pikantní,spicy,spˈaɪsi,B1,spicy,1,4670,,
stabilní,stable,stˈeɪbəl,B1,stable,1,4671,,
touha,desire,dɪzˈaɪɚ,B1,desire,1,4672,,
bublina,bubble,bˈʌbəl,B1,bubble,1,4673,,
zklamat,disappoint,dˌɪsɐpˈɔɪnt,B1,disappoint,1,4674,,
zklamání,disappointment,dˌɪsɐpˈɔɪntmənt,B1,disappointment,1,4675,,
rozvést,divorce,dᵻvˈɔːɹs,B2,divorce,1,4676,,
rozvedený,divorced,dᵻvˈɔːɹst,B1,divorced,1,4677,,
detektivní,detective,dɪtˈɛktɪv,B1,detective,1,4678,,
rozpustit,dissolve,dɪsˈɑːlv,B1,dissolve,1,4679,,
divák,spectator,spɛktˈeɪɾɚ,B1,spectator,1,4680,,
speciálně,specially,spˈɛʃəli,B1,specially,1,4681,,
zřetelně,distinctly,dɪstˈɪŋktli,B1,distinctly,1,4682,,
pravopis,spelling,spˈɛlɪŋ,B1,spelling,1,4683,,
pilný,diligent,dˈɪlɪdʒənt,B1,diligent,1,4684,,
pečlivost,diligence,dˈɪlɪdʒəns,B1,diligence,1,4685,,
přímý,direct,dᵻɹˈɛkt,B1,direct,1,4686,,
přímo,directly,dᵻɹˈɛktli,B1,directly,1,4687,,
specializovat se,specialise,spˈɛʃəlˌaɪz,B1,specialise,1,4688,,
okres,district,dˈɪstɹɪkt,B1,district,1,4689,,
zpustošit,devastate,dˈɛvᵻstˌeɪt,B1,devastate,1,4690,,
myčka nádobí,dishwasher,dˈɪʃwɑːʃɚ,B1,dishwasher,1,4691,,
průměr,diameter,daɪˈæmɪɾɚ,B1,diameter,1,4692,,
zničující,devastating,dˈɛvᵻstˌeɪɾɪŋ,B1,devastating,1,4693,,
hloubka,depth,dˈɛpθ,B1,depth,1,4694,,
celkem,altogether,ˌɔːltəɡˈɛðɚ,B1,altogether,1,4695,,
zbavit,deprive,dᵻpɹˈaɪv,B1,deprive,1,4696,,
sponzor,sponsor,spˈɑːnsɚ,B1,sponsor,1,4697,,
deprese,depression,dᵻpɹˈɛʃən,B1,depression,1,4698,,
houba,sponge,spˈʌndʒ,B1,sponge,1,4699,,
oddanost,devotion,dɪvˈoʊʃən,B1,devotion,1,4700,,
rozdělení,distribution,dˌɪstɹɪbjˈuːʃən,B1,distribution,1,4701,,
depresivní,depressing,dᵻpɹˈɛsɪŋ,B1,depressing,1,4702,,
oxidem uhličitým,dioxide,daɪˈɑːksaɪd,B1,dioxide,1,4703,,
sportovní chování,sportsmanship,spˈɔːɹtsmənʃˌɪp,B1,sportsmanship,1,4704,,
nechutný,disgusting,dɪsɡˈʌstɪŋ,B1,disgusting,1,4705,,
distribuovat,distribute,dˈɪstɹɪbjˌuːt,B1,distribute,1,4706,,
zařízení,device,dɪvˈaɪs,B1,device,1,4707,,
suvenýr,souvenir,sˌuːvənˈɪɹ,B1,souvenir,1,4708,,
destruktivní,destructive,dᵻstɹˈʌktɪv,B1,destructive,1,4709,,
nepohodlí,discomfort,dɪskˈʌmfɚt,B1,discomfort,1,4710,,
odvodit,derive,dᵻɹˈaɪv,B1,derive,1,4711,,
diskžokej,disk jockey,dˈɪsk dʒˈɑːki,B1,disk_jockey,1,4712,,
sportovní,sports,spˈɔːɹts,B1,sports,1,4713,,
cíl,destination,dˌɛstɪnˈeɪʃən,B1,destination,1,4714,,
jiskra,sparkle,spˈɑːɹkəl,B1,sparkle,1,4715,,
disk,disc,dˈɪsk,B1,disc,1,4716,,
zazářit,star,stˈɑːɹ,B1,star,1,4717,,
navzdory,despite,dᵻspˈaɪt,B1,despite,1,4718,,
zaslouží si,deserve,dɪzˈɜːv,B1,deserve,1,4719,,
choroba,disease,dɪzˈiːz,B1,disease,1,4720,,
číselník,dial,dˈaɪəl,B1,dial,1,4721,,
zakázáno,disabled,dˌɪsˈeɪbəld,B1,disabled,1,4722,,
ohromen,amazed,ɐmˈeɪzd,B1,amazed,1,4723,,
specialista,specialist,spˈɛʃəlˌɪst,B1,specialist,1,4724,,
plena,diaper,dˈaɪpɚ,B1,diaper,1,4725,,
diagram,diagram,dˈaɪəɡɹˌæm,B1,diagram,1,4726,,
tečka,dot,dˈɑːt,B1,dot,1,4727,,
zakázat,disable,dˌɪsˈeɪbəl,B1,disable,1,4728,,
chvátat,speed,spˈiːd,B1,speed,1,4729,,
zničení,destruction,dᵻstɹˈʌkʃən,B1,destruction,1,4730,,
kamarád,buddy,bˈʌdi,B1,buddy,1,4731,,
zírat,stare,stˈɛɹ,B1,stare,1,4732,,
postižení,disability,dˌɪsɐbˈɪləɾi,B1,disability,1,4733,,
resumé,resume,ɹᵻzˈuːm,B2,resume,1,4734,,
naléhavě,urgently,ˈɜːdʒəntli,B2,urgently,1,4735,,
volný,vacant,vˈeɪkənt,B2,vacant,1,4736,,
pohotový,prompt,pɹˈɑːmpt,B2,prompt,1,4737,,
napovídat,prompt,pɹˈɑːmpt,B2,prompt,1,4738,,
raketa,rocket,ɹˈɑːkɪt,B2,rocket,1,4739,,
narkoman,addict,ˈædɪkt,B2,addict,1,4740,,
uznalý,appreciative,ɐpɹˈiːʃiətˌɪv,B2,appreciative,1,4741,,
akcie,stock,stˈɑːk,B2,stock,1,4742,,
cítit,sense,sˈɛns,B2,sense,1,4743,,
citlivý,sensitive,sˈɛnsᵻtˌɪv,B2,sensitive,1,4744,,
pronést,utter,ˈʌɾɚ,B2,utter,1,4745,,
naprosto,utterly,ˈʌɾɚli,B2,utterly,1,4746,,
využít,utilise,jˈuːɾəlˌaɪz,B2,utilise,1,4747,,
antický,antique,æntˈiːk,B2,antique,1,4748,,
vakcína,vaccine,væksˈiːn,B2,vaccine,1,4749,,
výtečnost,prominence,pɹˈɑːmɪnəns,B2,prominence,1,4750,,
ples,prom,pɹˈɑːm,B2,prom,1,4751,,
okamžitě,promptly,pɹˈɑːmptli,B2,promptly,1,4752,,
steh,stitch,stˈɪtʃ,B2,stitch,1,4753,,
utility,utility,juːtˈɪlᵻɾi,B2,utility,1,4754,,
uživatel,user,jˈuːzɚ,B2,user,1,4755,,
promítat,project,pɹˈɑːdʒɛkt,B2,project,1,4756,,
adaptabilní,adaptable,ɐdˈæptəbəl,B2,adaptable,1,4757,,
projekce,projection,pɹədʒˈɛkʃən,B2,projection,1,4758,,
výzva,prompt,pɹˈɑːmpt,B2,prompt,1,4759,,
projekt,project,pɹˈɑːdʒɛkt,B2,project,1,4760,,
alkoholismus,alcoholism,ˈælkəhˌoʊlɪzəm,B2,alcoholism,1,4761,,
platný,valid,vˈælɪd,B2,valid,1,4762,,
veterán,veteran,vˈɛɾɚɹən,B2,veteran,1,4763,,
zpomalit,retard,ɹᵻtˈɑːɹd,B2,retard,1,4764,,
vibrovat,vibrate,vˈaɪbɹeɪt,B2,vibrate,1,4765,,
vibrace,vibration,vˌaɪbɹˈeɪʃən,B2,vibration,1,4766,,
stimulace,stimulation,stˌɪmjʊlˈeɪʃən,B2,stimulation,1,4767,,
animovat,animate,ˈænɪmˌeɪt,B2,animate,1,4768,,
aktuální,actual,ˈæktʃuːəl,B2,actual,1,4769,,
stimulovat,stimulate,stˈɪmjʊlˌeɪt,B2,stimulate,1,4770,,
zpracovat,process,pɹˈɑːsɛs,B2,process,1,4771,,
sítnice,retina,ɹˈɛtɪnə,B2,retina,1,4772,,
divák,viewer,vjˈuːɚ,B2,viewer,1,4773,,
klidný,serene,sɚɹˈiːn,B2,serene,1,4774,,
ráznost,vigour,vˈɪɡɚ,B2,vigour,1,4775,,
rázný,vigorous,vˈɪɡɚɹəs,B2,vigorous,1,4776,,
rázně,vigorously,vˈɪɡɚɹəsli,B2,vigorously,1,4777,,
vila,villa,vˈɪlə,B2,villa,1,4778,,
vesničan,villager,vˈɪlɪdʒɚ,B2,villager,1,4779,,
postup,procedure,pɹəsˈiːdʒɚ,B2,procedure,1,4780,,
ocet,vinegar,vˈɪnᵻɡɚ,B2,vinegar,1,4781,,
náruč,armful,ˈɑːɹmfəl,B2,armful,1,4782,,
porušit,violate,vˈaɪəleɪt,B2,violate,1,4783,,
seriál,serial,sˈɪɹiəl,B2,serial,1,4784,,
sonda,probe,pɹˈoʊb,B2,probe,1,4785,,
povzdechnout,sigh,sˈaɪ,B2,sigh,1,4786,,
virtuální realita,virtual reality,vˈɜːtʃuːəl ɹɪˈælᵻɾi,B2,virtual_reality,1,4787,,
prakticky,virtually,vˈɜːtʃuːəli,B2,virtually,1,4788,,
ctnost,virtue,vˈɜːtʃuː,B2,virtue,1,4789,,
střídat,alternate,ɔːltˈɜːnət,B2,alternate,1,4790,,
alternativně,alternatively,ɔːltˈɜːnətˌɪvli,B2,alternatively,1,4791,,
lakomý,stingy,stˈɪndʒi,B2,stingy,1,4792,,
miláček,valentine,vˈæləntˌaɪn,B2,valentine,1,4793,,
Antipoluce,antipollution,ˌæntɪpəlˈuːʃən,B2,antipollution,1,4794,,
verze,version,vˈɜːʒən,B2,version,1,4795,,
cenit si,value,vˈæljuː,B2,value,1,4796,,
odsoudit,sentence,sˈɛntəns,B2,sentence,1,4797,,
pokročit,progress,pɹˈɑːɡɹɛs,B2,progress,1,4798,,
zmizet,vanish,vˈænɪʃ,B2,vanish,1,4799,,
marnost,vanity,vˈænᵻɾi,B2,vanity,1,4800,,
programování,programming,pɹˈoʊɡɹæmɪŋ,B2,programming,1,4801,,
programátor,programmer,pɹˈoʊɡɹæmɚ,B2,programmer,1,4802,,
variace,variation,vˌɛɹɪˈeɪʃən,B2,variation,1,4803,,
pestrý,varied,vˈɛɹid,B2,varied,1,4804,,
otřásat,rock,ɹˈɑːk,B2,rock,1,4805,,
zisk,profit,pɹˈɑːfɪt,B2,profit,1,4806,,
ziskový,profitable,pɹˈɑːfɪɾəbəl,B2,profitable,1,4807,,
výrazně,significantly,sɪɡnˈɪfɪkəntli,B2,significantly,1,4808,,
maloobchodník,retailer,ɹˈiːteɪlɚ,B2,retailer,1,4809,,
rozumný,sensible,sˈɛnsᵻbəl,B2,sensible,1,4810,,
profil,profile,pɹˈoʊfaɪl,B2,profile,1,4811,,
odborný,professional,pɹəfˈɛʃənəl,B2,professional,1,4812,,
akutní,acute,ɐkjˈuːt,B2,acute,1,4813,,
odděleně,separately,sˈɛpɹətli,B2,separately,1,4814,,
smrad,stink,stˈɪŋk,B2,stink,1,4815,,
podnik,venture,vˈɛntʃɚ,B2,venture,1,4816,,
místo,venue,vˈɛnjuː,B2,venue,1,4817,,
slovní,verbal,vˈɜːbəl,B2,verbal,1,4818,,
ústně,verbally,vˈɜːbəli,B2,verbally,1,4819,,
verš,verse,vˈɜːs,B2,verse,1,4820,,
veršovat,verse,vˈɜːs,B2,verse,1,4821,,
versus,versus,vˈɜːsᵻz,B2,versus,1,4822,,
urgovat,urge,ˈɜːdʒ,B2,urge,1,4823,,
kamenictví,stonework,stˈoʊnwɜːk,B2,stonework,1,4824,,
navrhovatel,proponent,pɹəpˈoʊnənt,B2,proponent,1,4825,,
dýně,squash,skwˈɑːʃ,B2,squash,1,4826,,
svlečený,undressed,ʌndɹˈɛst,B2,undressed,1,4827,,
neklid,unease,ʌnˈiːz,B2,unease,1,4828,,
neklidně,uneasily,ʌnˈiːzili,B2,uneasily,1,4829,,
antistatické,antistatic,ˌæntɪstˈæɾɪk,B2,antistatic,1,4830,,
nenadšený,unenthusiastic,ˌʌnɛnθˌuːziˈæstɪk,B2,unenthusiastic,1,4831,,
pudink,pudding,pˈʊdɪŋ,B2,pudding,1,4832,,
nerovný,uneven,ʌnˈiːvən,B2,uneven,1,4833,,
rozmáčkout,squash,skwˈɑːʃ,B2,squash,1,4834,,
sebevědomí,self-confidence,sˈɛlfkˈɑːnfɪdəns,B2,selfconfidence,1,4835,,
neznámý,unfamiliar,ʌnfəmˈɪlɪɹ,B2,unfamiliar,1,4836,,
propagovat,publicise,pˈʌblɪsˌaɪz,B2,publicise,1,4837,,
nemoderní,unfashionable,ʌnfˈæʃənəbəl,B2,unfashionable,1,4838,,
sebevědomý,self-confident,sˈɛlfkˈɑːnfɪdənt,B2,selfconfident,1,4839,,
stopky,stopwatch,stˈɑːpwɑːtʃ,B2,stopwatch,1,4840,,
publicita,publicity,pʌblˈɪsᵻɾi,B2,publicity,1,4841,,
stabilita,stability,stəbˈɪlᵻɾi,B2,stability,1,4842,,
bodnout,stab,stˈæb,B2,stab,1,4843,,
nepředstavitelně,unimaginably,ˌʌnɪmˈædʒɪnəbli,B2,unimaginably,1,4844,,
psychologicky,psychologically,saɪkəlˈɑːdʒɪkli,B2,psychologically,1,4845,,
nepředstavitelné,unimaginable,ˌʌnɪmˈædʒɪnəbəl,B2,unimaginable,1,4846,,
psychologie,psychology,saɪkˈɑːlədʒi,B2,psychology,1,4847,,
nevysněné,undreamed,ʌndɹˈiːmd,B2,undreamed,1,4848,,
nesobecký,selfless,sˈɛlfləs,B2,selfless,1,4849,,
sevření,squeeze,skwˈiːz,B2,squeeze,1,4850,,
neštěstí,unhappiness,ʌnhˈæpɪnəs,B2,unhappiness,1,4851,,
bezbožný,ungodly,ʌŋɡˈɑːdli,B2,ungodly,1,4852,,
mezipřistání,stopover,stˈɑːpoʊvɚ,B2,stopover,1,4853,,
nepředvídané,unforeseen,ʌnfɔːɹsˈiːn,B2,unforeseen,1,4854,,
vydání,publication,pˌʌblɪkˈeɪʃən,B2,publication,1,4855,,
neužitečné,unhelpful,ʌnhˈɛlpfəl,B2,unhelpful,1,4856,,
blízkost,proximity,pɹɑːksˈɪmᵻɾi,B2,proximity,1,4857,,
nepochybně,undoubtedly,ʌndˈaʊɾᵻdli,B2,undoubtedly,1,4858,,
spodní prádlo,underwear,ˌʌndɚwˈɛɹ,B2,underwear,1,4859,,
sprint,sprint,spɹˈɪnt,B2,sprint,1,4860,,
beze změny,unchanged,ʌntʃˈeɪndʒd,B2,unchanged,1,4861,,
necharakteristický,uncharacteristic,ʌŋkˌæɹɪktɚɹˈɪstɪk,B2,uncharacteristic,1,4862,,
navíc,additionally,ɐdˈɪʃənəli,B2,additionally,1,4863,,
nejasně,unclearly,ʌŋklˈɪɹli,B2,unclearly,1,4864,,
nepohodlně,uncomfortably,ʌŋkˈʌmftəbli,B2,uncomfortably,1,4865,,
neobvyklé,uncommon,ʌŋkˈɑːmən,B2,uncommon,1,4866,,
nankupovat,purchase,pˈɜːtʃɪs,B2,purchase,1,4867,,
nákup,purchase,pˈɜːtʃɪs,B2,purchase,1,4868,,
nezaujatý,unconcerned,ʌŋkənsˈɜːnd,B2,unconcerned,1,4869,,
v bezvědomí,unconscious,ʌŋkˈɑːnʃəs,B2,unconscious,1,4870,,
ostruha,spur,spˈɜː,B2,spur,1,4871,,
četa,squad,skwˈɑːd,B2,squad,1,4872,,
upřímný,sincere,sɪnsˈɪɹ,B2,sincere,1,4873,,
upřímnost,sincerity,sɪnsˈɛɹᵻɾi,B2,sincerity,1,4874,,
odhad,estimate,ˈɛstᵻmət,B2,estimate,1,4875,,
podcenění,underestimate,ˌʌndɚɹˈɛstᵻmət,B2,underestimate,1,4876,,
