czech,english,pronunciation,cefr_level,audio,language,item_order,category,block_number
programátor,programmer,pɹˈoʊɡɹæmɚ,B2,programmer,1,4924,,
variace,variation,vˌɛɹɪˈeɪʃən,B2,variation,1,4925,,
pestrý,varied,vˈɛɹid,B2,varied,1,4926,,
otřásat,rock,ɹˈɑːk,B2,rock,1,4927,,
zisk,profit,pɹˈɑːfɪt,B2,profit,1,4929,,
ziskový,profitable,pɹˈɑːfɪɾəbəl,B2,profitable,1,4928,,
výrazně,significantly,sɪɡnˈɪfɪkəntli,B2,significantly,1,4930,,
maloobchodník,retailer,ɹˈiːteɪlɚ,B2,retailer,1,4931,,
rozumný,sensible,sˈɛnsᵻbəl,B2,sensible,1,4932,,
profil,profile,pɹˈoʊfaɪl,B2,profile,1,4933,,
odborný,professional,pɹəfˈɛʃənəl,B2,professional,1,4934,,
akutní,acute,ɐkjˈuːt,B2,acute,1,4936,,
odděleně,separately,sˈɛpɹətli,B2,separately,1,4937,,
smrad,stink,stˈɪŋk,B2,stink,1,4938,,
podnik,venture,vˈɛntʃɚ,B2,venture,1,4939,,
místo,venue,vˈɛnjuː,B2,venue,1,4940,,
slovní,verbal,vˈɜːbəl,B2,verbal,1,4941,,
ústně,verbally,vˈɜːbəli,B2,verbally,1,4942,,
verš,verse,vˈɜːs,B2,verse,1,4943,,
veršovat,verse,vˈɜːs,B2,verse,1,4944,,
versus,versus,vˈɜːsᵻz,B2,versus,1,4945,,
urgovat,urge,ˈɜːdʒ,B2,urge,1,4946,,
kamenictví,stonework,stˈoʊnwɜːk,B2,stonework,1,4947,,
navrhovatel,proponent,pɹəpˈoʊnənt,B2,proponent,1,4948,,
dýně,squash,skwˈɑːʃ,B2,squash,1,4949,,
svlečený,undressed,ʌndɹˈɛst,B2,undressed,1,4950,,
neklid,unease,ʌnˈiːz,B2,unease,1,4951,,
neklidně,uneasily,ʌnˈiːzili,B2,uneasily,1,4952,,
antistatické,antistatic,ˌæntɪstˈæɾɪk,B2,antistatic,1,4953,,
nenadšený,unenthusiastic,ˌʌnɛnθˌuːziˈæstɪk,B2,unenthusiastic,1,4954,,
pudink,pudding,pˈʊdɪŋ,B2,pudding,1,4955,,
nerovný,uneven,ʌnˈiːvən,B2,uneven,1,4956,,
rozmáčkout,squash,skwˈɑːʃ,B2,squash,1,4958,,
sebevědomí,self-confidence,sˈɛlfkˈɑːnfɪdəns,B2,selfconfidence,1,4959,,
neznámý,unfamiliar,ʌnfəmˈɪlɪɹ,B2,unfamiliar,1,4960,,
propagovat,publicise,pˈʌblɪsˌaɪz,B2,publicise,1,4961,,
nemoderní,unfashionable,ʌnfˈæʃənəbəl,B2,unfashionable,1,4962,,
sebevědomý,self-confident,sˈɛlfkˈɑːnfɪdənt,B2,selfconfident,1,4963,,
stopky,stopwatch,stˈɑːpwɑːtʃ,B2,stopwatch,1,4964,,
publicita,publicity,pʌblˈɪsᵻɾi,B2,publicity,1,4965,,
stabilita,stability,stəbˈɪlᵻɾi,B2,stability,1,4966,,
bodnout,stab,stˈæb,B2,stab,1,4967,,
nepředstavitelně,unimaginably,ˌʌnɪmˈædʒɪnəbli,B2,unimaginably,1,4968,,
psychologicky,psychologically,saɪkəlˈɑːdʒɪkli,B2,psychologically,1,4969,,
nepředstavitelné,unimaginable,ˌʌnɪmˈædʒɪnəbəl,B2,unimaginable,1,4970,,
psychologie,psychology,saɪkˈɑːlədʒi,B2,psychology,1,4971,,
nevysněné,undreamed,ʌndɹˈiːmd,B2,undreamed,1,4972,,
nesobecký,selfless,sˈɛlfləs,B2,selfless,1,4973,,
sevření,squeeze,skwˈiːz,B2,squeeze,1,4974,,
neštěstí,unhappiness,ʌnhˈæpɪnəs,B2,unhappiness,1,4975,,
bezbožný,ungodly,ʌŋɡˈɑːdli,B2,ungodly,1,4976,,
mezipřistání,stopover,stˈɑːpoʊvɚ,B2,stopover,1,4977,,
nepředvídané,unforeseen,ʌnfɔːɹsˈiːn,B2,unforeseen,1,4978,,
vydání,publication,pˌʌblɪkˈeɪʃən,B2,publication,1,4979,,
neužitečné,unhelpful,ʌnhˈɛlpfəl,B2,unhelpful,1,4980,,
blízkost,proximity,pɹɑːksˈɪmᵻɾi,B2,proximity,1,4981,,
nepochybně,undoubtedly,ʌndˈaʊɾᵻdli,B2,undoubtedly,1,4982,,
spodní prádlo,underwear,ˌʌndɚwˈɛɹ,B2,underwear,1,4983,,
sprint,sprint,spɹˈɪnt,B2,sprint,1,4984,,
beze změny,unchanged,ʌntʃˈeɪndʒd,B2,unchanged,1,4986,,
necharakteristický,uncharacteristic,ʌŋkˌæɹɪktɚɹˈɪstɪk,B2,uncharacteristic,1,4987,,
navíc,additionally,ɐdˈɪʃənəli,B2,additionally,1,4988,,
nejasně,unclearly,ʌŋklˈɪɹli,B2,unclearly,1,4989,,
nepohodlně,uncomfortably,ʌŋkˈʌmftəbli,B2,uncomfortably,1,4990,,
neobvyklé,uncommon,ʌŋkˈɑːmən,B2,uncommon,1,4991,,
nankupovat,purchase,pˈɜːtʃɪs,B2,purchase,1,4992,,
nákup,purchase,pˈɜːtʃɪs,B2,purchase,1,4993,,
nezaujatý,unconcerned,ʌŋkənsˈɜːnd,B2,unconcerned,1,4994,,
v bezvědomí,unconscious,ʌŋkˈɑːnʃəs,B2,unconscious,1,4995,,
ostruha,spur,spˈɜː,B2,spur,1,4996,,
četa,squad,skwˈɑːd,B2,squad,1,4997,,
upřímný,sincere,sɪnsˈɪɹ,B2,sincere,1,5010,,
upřímnost,sincerity,sɪnsˈɛɹᵻɾi,B2,sincerity,1,4998,,
odhad,estimate,ˈɛstᵻmət,B2,estimate,1,5941,,
podcenění,underestimate,ˌʌndɚɹˈɛstᵻmət,B2,underestimate,1,4999,,
vysokoškolák,undergraduate,ˌʌndɚɡɹˈædʒuːət,B2,undergraduate,1,5000,,
podniknout,undertake,ˌʌndɚtˈeɪk,B2,undertake,1,5001,,
puls,pulse,pˈʌls,B2,pulse,1,5003,,
srozumitelný,understandable,ˌʌndɚstˈændəbəl,B2,understandable,1,5004,,
dýně,pumpkin,pˈʌmpkɪn,B2,pumpkin,1,5005,,
podmořský,undersea,ˌʌndɚsˈiː,B2,undersea,1,5006,,
vedle,alongside,ɐlˈɔŋsaɪd,B2,alongside,1,5007,,
udeřit,punch,pˈʌntʃ,B2,punch,1,5009,,
ilegální,underground,ˌʌndɚɡɹˈaʊnd,B2,underground,1,5012,,
dochvilnost,punctuality,pˌʌŋktʃuːˈælᵻɾi,B2,punctuality,1,5013,,
podzemí,underground,ˌʌndɚɡɹˈaʊnd,B2,underground,1,5014,,
úder,punch,pˈʌntʃ,B2,punch,1,5015,,
ustanovení,provision,pɹəvˈɪʒən,B2,provision,1,5017,,
rolovat,roll,ɹˈoʊl,B2,roll,1,5018,,
rozvázat,untie,ʌntˈaɪ,B2,untie,1,5019,,
závislost,addiction,ɐdˈɪkʃən,B2,addiction,1,5020,,
k,unto,ˈʌntʊ,B2,unto,1,5021,,
neléčené,untreated,ʌntɹˈiːɾᵻd,B2,untreated,1,5022,,
neořezané,untrimmed,ʌntɹˈɪmd,B2,untrimmed,1,5023,,
senátor,senator,sˈɛnəɾɚ,B2,senator,1,5024,,
neobvyklost,unusualness,ʌnjˈuːʒuːəlnəs,B2,unusualness,1,5026,,
abecední,alphabetical,ˌælfəbˈɛɾɪkəl,B2,alphabetical,1,5027,,
nepřející,unwilling,ʌnwˈɪlɪŋ,B2,unwilling,1,5028,,
nemoudrý,unwise,ʌnwˈaɪz,B2,unwise,1,5029,,
nezkušený,unworldly,ʌnwˈɜːldli,B2,unworldly,1,5030,,
závislý,addicted,ɐdˈɪktᵻd,B2,addicted,1,5031,,
výchova,upbringing,ʌpbɹɪŋˈɪŋ,B2,upbringing,1,5032,,
aktualizace,update,ˈʌpdeɪt,B2,update,1,5033,,
vyhlídka,prospect,pɹˈɑːspɛkt,B2,prospect,1,5034,,
upgrade,upgrade,ˈʌpɡɹeɪd,B2,upgrade,1,5035,,
městský,urban,ˈɜːbən,B2,urban,1,5036,,
omezení,restriction,ɹᵻstɹˈɪkʃən,B2,restriction,1,5037,,
akciový trh,stock market,stˈɑːk mˈɑːɹkɪt,B2,stock_market,1,5038,,
zásoby,stockpile,stˈɑːkpaɪl,B2,stockpile,1,5039,,
vzhůru nohama,upside down,ˈʌpsaɪd dˈaʊn,B2,upside_down,1,5040,,
naštvat,upset,ʌpsˈɛt,B2,upset,1,5041,,
stoh,stack,stˈæk,B2,stack,1,5042,,
vzpřímený,upright,ˈʌpɹaɪt,B2,upright,1,5043,,
stříbro,silverware,sˈɪlvɚwˌɛɹ,B2,silverware,1,5044,,
skalnatý,rocky,ɹˈɑːki,B2,rocky,1,5045,,
upgradovat,upgrade,ˈʌpɡɹeɪd,B2,upgrade,1,5046,,
navržený,proposed,pɹəpˈoʊzd,B2,proposed,1,5047,,
próza,prose,pɹˈoʊz,B2,prose,1,5048,,
stíhat,prosecute,pɹˈɑːsɪkjˌuːt,B2,prosecute,1,5049,,
sloupek,upright,ˈʌpɹaɪt,B2,upright,1,5050,,
prodejce,seller,sˈɛlɚ,B2,seller,1,5051,,
nemyslitelně,unthinkably,ʌnθˈɪŋkəbli,B2,unthinkably,1,5052,,
nejistý,unsure,ʌnʃˈʊɹ,B2,unsure,1,5053,,
sjednocený,united,juːnˈaɪɾᵻd,B2,united,1,5054,,
univerzální,universal,jˌuːnɪvˈɜːsəl,B2,universal,1,5055,,
stolice,stool,stˈuːl,B2,stool,1,5056,,
provincie,province,pɹˈɑːvɪns,B2,province,1,5057,,
nespravedlivě,unjustly,ʌndʒˈʌstli,B2,unjustly,1,5058,,
nevlídný,unkind,ʌŋkˈaɪnd,B2,unkind,1,5059,,
neomezený,unlimited,ʌnlˈɪmɪɾᵻd,B2,unlimited,1,5060,,
vyložit,unload,ʌnlˈoʊd,B2,unload,1,5061,,
odemknout,unlock,ʌnlˈɑːk,B2,unlock,1,5062,,
středník,semicolon,sˌɛmɪkˈoʊlən,B2,semicolon,1,5063,,
nezaměnitelný,unmistakable,ʌnmɪstˈeɪkəbəl,B2,unmistakable,1,5064,,
neomylně,unmistakably,ʌnmɪstˈeɪkəbli,B2,unmistakably,1,5065,,
nepřirozený,unnatural,ʌnnˈætʃɚɹəl,B2,unnatural,1,5066,,
neoficiální,unofficial,ʌnəfˈɪʃəl,B2,unofficial,1,5067,,
osvědčený,proven,pɹˈuːvən,B2,proven,1,5068,,
zjednodušení,simplification,sˌɪmplɪfɪkˈeɪʃən,B2,simplification,1,5069,,
nepopulární,unpopular,ʌnpˈɑːpjʊlɚ,B2,unpopular,1,5070,,
nevhodný,unsuitable,ʌnsˈuːɾəbəl,B2,unsuitable,1,5071,,
protestovat,protest,pɹˈoʊtɛst,B2,protest,1,5072,,
neúspěšný,unsuccessful,ʌnsəksˈɛsfəl,B2,unsuccessful,1,5073,,
nezastavitelný,unstoppable,ʌnstˈɑːpəbəl,B2,unstoppable,1,5074,,
nesobecký,unselfish,ʌnsˈɛlfɪʃ,B2,unselfish,1,5075,,
nevyhovující,unsatisfactory,ʌnsˌæɾɪsfˈæktɚɹi,B2,unsatisfactory,1,5076,,
netalentovaný,untalented,ʌntˈæləntᵻd,B2,untalented,1,5077,,
nebezpečný,unsafe,ʌnsˈeɪf,B2,unsafe,1,5078,,
nespolehlivý,unreliable,ˌʌnɹᵻlˈaɪəbəl,B2,unreliable,1,5079,,
seminář,seminar,sˈɛmɪnˌɑːɹ,B2,seminar,1,5080,,
pyšně,proudly,pɹˈaʊdli,B2,proudly,1,5081,,
nerozumné,unreasonable,ʌnɹˈiːzənəbəl,B2,unreasonable,1,5082,,
nereálné,unrealistic,ʌnɹiːəlˈɪstɪk,B2,unrealistic,1,5083,,
semifinále,semi-final,sˈɛmaɪfˈaɪnəl,B2,semifinal,1,5084,,
neklid,unrest,ʌnɹˈɛst,B2,unrest,1,5085,,
viditelně,visibly,vˈɪzᵻbli,B2,visibly,1,5086,,
chodítko,walker,wˈɔːkɚ,B2,walker,1,5087,,
privilegium,privilege,pɹˈɪvᵻlɪdʒ,B2,privilege,1,5088,,
praktičnost,practicality,pɹˈæktɪkˈælᵻɾi,B2,practicality,1,5089,,
zneužívání,abuse,ɐbjˈuːs,B2,abuse,1,5090,,
vrak,shipwreck,ʃˈɪpɹɛk,B2,shipwreck,1,5091,,
čelní sklo,windshield,wˈɪndʃiːld,B2,windshield,1,5092,,
zastavení,standstill,stˈændstɪl,B2,standstill,1,5093,,
odměnit,reward,ɹᵻwˈɔːɹd,B2,reward,1,5094,,
mrkat,wink,wˈɪŋk,B2,wink,1,5095,,
otřít,wipe,wˈaɪp,B2,wipe,1,5096,,
mocně,powerfully,pˈaʊɚfəli,B2,powerfully,1,5097,,
expedice,shipping,ʃˈɪpɪŋ,B2,shipping,1,5098,,
navléci,wire,wˈaɪɚ,B2,wire,1,5099,,
okraj,rim,ɹˈɪm,B2,rim,1,5100,,
vtip,wit,wˈɪt,B2,wit,1,5101,,
absurdní,absurd,ɐbsˈɜːd,B2,absurd,1,5102,,
prakticky,practically,pɹˈæktɪkli,B2,practically,1,5103,,
stáhnout,withdraw,wɪθdɹˈɔː,B2,withdraw,1,5104,,
nosorožec,rhinoceros,ɹaɪnˈɑːsɚɹəs,B2,rhinoceros,1,5106,,
svědek,witness,wˈɪtnəs,B2,witness,1,5107,,
rým,rhyme,ɹˈaɪm,B2,rhyme,1,5108,,
vtipný,witty,wˈɪɾi,B2,witty,1,5109,,
tlouci,pound,pˈaʊnd,B2,pound,1,5110,,
sloka,stanza,stˈænzə,B2,stanza,1,5111,,
Antiaircraft,antiaircraft,ˌæntɪˈɛɹkɹæft,B2,antiaircraft,1,5113,,
statistika,statistics,stɐtˈɪstɪks,B2,statistics,1,5114,,
úžasné,wondrous,wˈʌndɹəs,B2,wondrous,1,5115,,
dřevořezba,woodcarving,wˈʊdkɑːɹvɪŋ,B2,woodcarving,1,5116,,
otřesený,shaken,ʃˈeɪkən,B2,shaken,1,5117,,
beze slov,wordlessly,wˈɜːdləsli,B2,wordlessly,1,5118,,
poprášit,powder,pˈaʊdɚ,B2,powder,1,5119,,
navíjení,winding,wˈaɪndɪŋ,B2,winding,1,5120,,
natáhnout,wind,wˈɪnd,B2,wind,1,5121,,
otáčet se,revolve,ɹᵻvˈɑːlv,B2,revolve,1,5122,,
prediktivní,predictive,pɹɪdˈɪktɪv,B2,predictive,1,5123,,
sexuální,sexual,sˈɛkʃuːəl,B2,sexual,1,5124,,
předvídatelný,predictable,pɹɪdˈɪktəbəl,B2,predictable,1,5125,,
šeptat,whisper,wˈɪspɚ,B2,whisper,1,5126,,
orazit,stamp,stˈæmp,B2,stamp,1,5127,,
píšťalka,whistle,wˈɪsəl,B2,whistle,1,5128,,
predikativní,predicative,pɹɪdˈɪkətˌɪv,B2,predicative,1,5129,,
predikát,predicate,pɹˈɛdᵻkˌeɪt,B2,predicate,1,5130,,
sexy,sexy,sˈɛksi,B2,sexy,1,5131,,
nesnáze,predicament,pɹɪdˈɪkəmənt,B2,predicament,1,5132,,
přístupnost,accessibility,æksˌɛsəbˈɪlᵻɾi,B2,accessibility,1,5133,,
přesně,precisely,pɹɪsˈaɪsli,B2,precisely,1,5134,,
mít přístup,access,ˈæksɛs,B2,access,1,5135,,
anonymní,anonymous,ɐnˈɑːnəməs,B2,anonymous,1,5136,,
ošuntělý,shabby,ʃˈæbi,B2,shabby,1,5137,,
revolucionizovat,revolutionise,ɹˌɛvəlˈuːʃənˌaɪz,B2,revolutionise,1,5138,,
rozšířit,widen,wˈaɪdən,B2,widen,1,5139,,
šokovat,shock,ʃˈɑːk,B2,shock,1,5140,,
chválit,praise,pɹˈeɪz,B2,praise,1,5141,,
vyhrát,win,wˈɪn,B2,win,1,5142,,
skok,prance,pɹˈæns,B2,prance,1,5143,,
kreveta,prawn,pɹˈɔːn,B2,prawn,1,5144,,
pohotovostní,standby,stˈændbaɪ,B2,standby,1,5145,,
celostátní,statewide,stˈeɪtwaɪd,B2,statewide,1,5146,,
ochotně,willingly,wˈɪlɪŋli,B2,willingly,1,5147,,
vůle,will,wˈɪl,B2,will,1,5148,,
roztrhnout,rip,ɹˈɪp,B2,rip,1,5149,,
divočina,wilderness,wˈɪldɚnəs,B2,wilderness,1,5150,,
šířka,width,wˈɪtθ,B2,width,1,5151,,
vdova,widow,wˈɪdoʊ,B2,widow,1,5152,,
předcházet,precede,pɹɪsˈiːd,B2,precede,1,5153,,
ochotný,willing,wˈɪlɪŋ,B2,willing,1,5154,,
whisky,whisky,wˈɪski,B2,whisky,1,5155,,
potenciálně,potentially,pətˈɛnʃəli,B2,potentially,1,5156,,
workoholik,workaholic,wˌɜːkɐhˈɑːlɪk,B2,workaholic,1,5157,,
jachta,yacht,jˈɑːt,B2,yacht,1,5158,,
zívnutí,yawn,jˈɔːn,B2,yawn,1,5159,,
zívat,yawn,jˈɔːn,B2,yawn,1,5160,,
toužit,yearn,jˈɜːn,B2,yearn,1,5161,,
křičet,yell,jˈɛl,B2,yell,1,5162,,
oltář,altar,ˈɔltɚ,B2,altar,1,5163,,
domorodý,aboriginal,ˌæbɚɹˈɪdʒɪnəl,B2,aboriginal,1,5164,,
zrušit,abolish,ɐbˈɑːlɪʃ,B2,abolish,1,5165,,
hádanka,riddle,ɹˈɪdəl,B2,riddle,1,5166,,
výtěžek,yield,jˈiːld,B2,yield,1,5167,,
stav,state,stˈeɪt,B2,state,1,5168,,
abnormálně,abnormally,ɐbnˈɔːɹməli,B2,abnormally,1,5169,,
hladovějící,starving,stˈɑːɹvɪŋ,B2,starving,1,5170,,
posedlý,possessed,pəzˈɛst,B2,possessed,1,5171,,
rentgen,X-ray,ˈɛksɹˈeɪ,B2,xray,1,5172,,
vyhladovět,starve,stˈɑːɹv,B2,starve,1,5173,,
opuštěný,abandoned,ɐbˈændənd,B2,abandoned,1,5174,,
kůlna,shed,ʃˈɛd,B2,shed,1,5175,,
mladistvý,youthful,jˈuːθfəl,B2,youthful,1,5176,,
báječný,yummy,jˈʌmi,B2,yummy,1,5177,,
zebra,zebra,zˈiːbɹə,B2,zebra,1,5178,,
zip,zip,zˈɪp,B2,zip,1,5179,,
nóbl,posh,pˈɑːʃ,B2,posh,1,5180,,
hladovění,starvation,stɑːɹvˈeɪʃən,B2,starvation,1,5181,,
hřbet,ridge,ɹˈɪdʒ,B2,ridge,1,5182,,
rozbít,shatter,ʃˈæɾɚ,B2,shatter,1,5183,,
pózovat,pose,pˈoʊz,B2,pose,1,5184,,
ostře,sharply,ʃˈɑːɹpli,B2,sharply,1,5185,,
zoom,zoom,zˈuːm,B2,zoom,1,5186,,
část,portion,pˈɔːɹʃən,B2,portion,1,5187,,
žadatel,applicant,ˈæplɪkənt,B2,applicant,1,5188,,
nesprávně,wrongly,ɹˈɔŋli,B2,wrongly,1,5189,,
arogantní,arrogant,ˈæɹəɡənt,B2,arrogant,1,5190,,
pracovní stůl,workbench,wˈɜːkbɛntʃ,B2,workbench,1,5192,,
Shakespearovský,Shakespearean,ʃˈeɪkspɪɹˌiən,B2,shakespearean,1,5193,,
rytmický,rhythmic,ɹˈɪðmɪk,B2,rhythmic,1,5194,,
dělník,workman,wˈɜːkmən,B2,workman,1,5195,,
nejistý,shaky,ʃˈeɪki,B2,shaky,1,5196,,
správně,rightly,ɹˈaɪtli,B2,rightly,1,5197,,
žebro,rib,ɹˈɪb,B2,rib,1,5198,,
pracovní stůl,worktable,wˈɜːkteɪbəl,B2,worktable,1,5199,,
státník,statesman,stˈeɪtsmən,B2,statesman,1,5200,,
potenciál,potential,pətˈɛnʃəl,B2,potential,1,5201,,
silný,potent,pˈoʊtənt,B2,potent,1,5202,,
světský,worldly,wˈɜːldli,B2,worldly,1,5203,,
světonázor,worldview,wˈɜːldvjuː,B2,worldview,1,5204,,
celosvětově,worldwide,wˈɜːldwaɪd,B2,worldwide,1,5205,,
červ,worm,wˈɜːm,B2,worm,1,5206,,
posun,shift,ʃˈɪft,B2,shift,1,5207,,
opotřebovaný,worn-out,wˈɔːɹnˈaʊt,B2,wornout,1,5208,,
změnit,alter,ˈɔltɚ,B2,alter,1,5209,,
vrak,wreck,ɹˈɛk,B2,wreck,1,5210,,
granát,shell,ʃˈɛl,B2,shell,1,5211,,
poštovní,postal,pˈoʊstəl,B2,postal,1,5212,,
spravedlnost,righteousness,ɹˈaɪtʃəsnəs,B2,righteousness,1,5213,,
zranit,wound,wˈuːnd,B2,wound,1,5214,,
nepřítomný,absentee,ˌæbsəntˈiː,B2,absentee,1,5215,,
štít,shield,ʃˈiːld,B2,shield,1,5216,,
odložit,postpone,poʊstpˈoʊn,B2,postpone,1,5217,,
uctívání,worship,wˈɜːʃɪp,B2,worship,1,5219,,
zhoršit,worsen,wˈɜːsən,B2,worsen,1,5220,,
znepokojující,worrying,wˈʌɹiɪŋ,B2,worrying,1,5221,,
náhle,abruptly,ɐbɹˈʌptli,B2,abruptly,1,5222,,
bezcenný,worthless,wˈɜːθləs,B2,worthless,1,5223,,
odchod do důchodu,retirement,ɹᵻtˈaɪɚmənt,B2,retirement,1,5224,,
prediktor,predictor,pɹɪdˈɪktɚ,B2,predictor,1,5225,,
prefekt,prefect,pɹˈiːfɛkt,B2,prefect,1,5226,,
primární,primary,pɹˈaɪmɚɹi,B2,primary,1,5227,,
vlašský ořech,walnut,wˈɔːlnʌt,B2,walnut,1,5228,,
potřeba,want,wˈɔnt,B2,want,1,5229,,
dusit,stew,stˈuː,B2,stew,1,5230,,
sprchovat,shower,ʃˈaʊɚ,B2,shower,1,5231,,
očekávání,anticipation,æntˈɪsɪpˈeɪʃən,B2,anticipation,1,5232,,
záď,stern,stˈɜːn,B2,stern,1,5233,,
stereotyp,stereotype,stˈɛɹɪˌoʊtaɪp,B2,stereotype,1,5234,,
vitrína,showcase,ʃˈoʊkeɪs,B2,showcase,1,5235,,
showbyznysu,showbiz,ʃˈoʊbɪz,B2,showbiz,1,5236,,
podraz,setback,sˈɛtbæk,B2,setback,1,5237,,
řev,roar,ɹˈɔːɹ,B2,roar,1,5238,,
bodnutí,prick,pɹˈɪk,B2,prick,1,5239,,
zjevení,revelation,ɹˌɛvɪlˈeɪʃən,B2,revelation,1,5240,,
nástěnná deska,wallboard,wˈɔːlbɔːɹd,B2,wallboard,1,5241,,
neocenitelný,priceless,pɹˈaɪsləs,B2,priceless,1,5242,,
válečná loď,warship,wˈɔːɹʃɪp,B2,warship,1,5243,,
válečné době,wartime,wˈɔːɹtaɪm,B2,wartime,1,5244,,
toulat se,roam,ɹˈoʊm,B2,roam,1,5245,,
kyselina,acid,ˈæsɪd,B2,acid,1,5246,,
pomsta,revenge,ɹᵻvˈɛndʒ,B2,revenge,1,5247,,
dříve,previously,pɹˈiːviəsli,B2,previously,1,5248,,
příjmy,revenue,ɹˈɛvənˌuː,B2,revenue,1,5249,,
preventivní,preventive,pɹɪvˈɛntɪv,B2,preventive,1,5250,,
prevence,prevention,pɹɪvˈɛnʃən,B2,prevention,1,5251,,
vosa,wasp,wˈɑːsp,B2,wasp,1,5252,,
nevlastní matka,stepmother,stˈɛpmʌðɚ,B2,stepmother,1,5253,,
nevlastní otec,stepfather,stˈɛpfɑːðɚ,B2,stepfather,1,5254,,
dosažitelný,achievable,ɐtʃˈiːvəbəl,B2,achievable,1,5255,,
převažovat,prevail,pɹɪvˈeɪl,B2,prevail,1,5256,,
ocenit,price,pɹˈaɪs,B2,price,1,5257,,
získávání,acquisition,ɐkwɪsˈɪʃən,B2,acquisition,1,5258,,
primární,prime,pɹˈaɪm,B2,prime,1,5259,,
nepřekonatelný,unbeatable,ʌnbˈiːɾəbəl,B2,unbeatable,1,5260,,
útočiště,retreat,ɹᵻtɹˈiːt,B2,retreat,1,5261,,
soukromě,privately,pɹˈaɪvətli,B2,privately,1,5262,,
vrávorat,stagger,stˈæɡɚ,B2,stagger,1,5263,,
služebník,servant,sˈɜːvənt,B2,servant,1,5264,,
vitální,vital,vˈaɪɾəl,B2,vital,1,5265,,
vitamín,vitamin,vˈaɪɾəmɪn,B2,vitamin,1,5266,,
ustoupit,retreat,ɹᵻtɹˈiːt,B2,retreat,1,5267,,
povzbuzující,stimulant,stˈɪmjʊlənt,B2,stimulant,1,5268,,
zpěvák,vocalist,vˈoʊkəlˌɪst,B2,vocalist,1,5269,,
přednost,priority,pɹaɪˈɔːɹᵻɾi,B2,priority,1,5270,,
předchozí,prior,pɹˈaɪɚ,B2,prior,1,5271,,
načíst,retrieve,ɹᵻtɹˈiːv,B2,retrieve,1,5272,,
tuhý,stiff,stˈɪf,B2,stiff,1,5273,,
dobrovolník,volunteer,vˌɑːləntˈɪɹ,B2,volunteer,1,5274,,
zvracení,vomit,vˈɑːmɪt,B2,vomit,1,5275,,
aktivně,actively,ˈæktɪvli,B2,actively,1,5276,,
volič,voter,vˈoʊɾɚ,B2,voter,1,5277,,
ministerský předseda,prime minister,pɹˈaɪm mˈɪnɪstɚ,B2,prime_minister,1,5278,,
procházka,walkabout,wˈɔːkɐbˌaʊt,B2,walkabout,1,5279,,
držet,stick,stˈɪk,B2,stick,1,5280,,
pečeně,roast,ɹˈoʊst,B2,roast,1,5281,,
zmenšit,shrink,ʃɹˈɪŋk,B2,shrink,1,5282,,
čekání,wait,wˈeɪt,B2,wait,1,5283,,
vzbudit,arouse,ɚɹˈaʊz,B2,arouse,1,5284,,
vesta,waistcoat,wˈeɪstkoʊt,B2,waistcoat,1,5285,,
ušpinit,stain,stˈeɪn,B2,stain,1,5286,,
mzda,wage,wˈeɪdʒ,B2,wage,1,5287,,
pokrčit rameny,shrug,ʃɹˈʌɡ,B2,shrug,1,5288,,
skvrna,stain,stˈeɪn,B2,stain,1,5289,,
slib,vow,vˈaʊ,B2,vow,1,5290,,
ředitel školy,principal,pɹˈɪnsɪpəl,B2,principal,1,5291,,
pás,waist,wˈeɪst,B2,waist,1,5292,,
bič,whip,wˈɪp,B2,whip,1,5293,,
bolet,ache,ˈeɪk,B2,ache,1,5294,,
prestižní,prestigious,pɹɛstˈɪdʒəs,B2,prestigious,1,5295,,
dobře vyvážený,well-balanced,wˈɛlbˈælənst,B2,wellbalanced,1,5296,,
dobře stavěný,well-built,wˈɛlbˈɪlt,B2,wellbuilt,1,5297,,
obrození,revival,ɹᵻvˈaɪvəl,B2,revival,1,5298,,
zaujatý,preoccupy,pɹɪˈɑːkjʊpˌaɪ,B2,preoccupy,1,5299,,
dobře organizovaný,well-organised,wˈɛlˈɔːɹɡɐnˌaɪzd,B2,wellorganised,1,5300,,
předběžný,preliminary,pɹɪlˈɪmɪnˌɛɹi,B2,preliminary,1,5301,,
dobře placený,well-paid,wˈɛlpˈeɪd,B2,wellpaid,1,5302,,
západní,western,wˈɛstɚn,B2,western,1,5303,,
oživit,revive,ɹᵻvˈaɪv,B2,revive,1,5304,,
revoluce,revolution,ɹˌɛvəlˈuːʃən,B2,revolution,1,5305,,
krádeže v obchodech,shoplifting,ʃˈɑːplɪftɪŋ,B2,shoplifting,1,5306,,
proto,accordingly,ɐkˈɔːɹdɪŋli,B2,accordingly,1,5307,,
zloděj v obchodě,shoplifter,ʃˈɑːplɪftɚ,B2,shoplifter,1,5308,,
pšenice,wheat,wˈiːt,B2,wheat,1,5309,,
obřad,rite,ɹˈaɪt,B2,rite,1,5310,,
krást v obchodě,shoplift,ʃˈɑːplɪft,B2,shoplift,1,5311,,
obchodník,shopkeeper,ʃˈɑːpkiːpɚ,B2,shopkeeper,1,5312,,
ubytování,accommodation,ɐkˌɑːmədˈeɪʃən,B2,accommodation,1,5313,,
předindustriální,preindustrial,pɹˌiːɪndˈʌstɹɪəl,B2,preindustrial,1,5314,,
riskantní,risky,ɹˈɪski,B2,risky,1,5315,,
